CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
549983,Male,Paul Ehrlichmann,Ermsleben,ST,Sachsen-Anhalt,6463,Germany,Europe,9/6/1981
550082,Male,Dennis Hahn,W�rthsee,BY,Freistaat Bayern,82237,Germany,Europe,7/21/1992
550274,Male,Marco Weisz,Sommerhausen,BY,Freistaat Bayern,97286,Germany,Europe,9/1/1991
550432,Female,Anke Goldschmidt,Karlsruhe Neureut,BW,Baden-W�rttemberg,76131,Germany,Europe,2/26/1985
550501,Female,Monika Schulz,Glinde,SH,Schleswig-Holstein,21505,Germany,Europe,10/21/1946
550515,Male,Thorsten Decker,Bad Doberan,MV,Mecklenburg-Vorpommern,18202,Germany,Europe,1/5/1968
550568,Female,Claudia Adler,Ahlerstedt,NI,Niedersachsen,21702,Germany,Europe,1/26/1994
550677,Male,Erik Ackermann,Steinfeld,RP,Rheinland-Pfalz,76889,Germany,Europe,4/27/1960
550786,Female,Kristin Schwartz,Tiefenthal,RP,Rheinland-Pfalz,67311,Germany,Europe,2/1/1976
550794,Female,Nicole Krueger,Langg�ns,HE,Hessen,35428,Germany,Europe,12/30/1943
551006,Female,Jennifer Busch,W�rzburg,BY,Freistaat Bayern,97007,Germany,Europe,6/8/1996
551036,Male,Stephan Rothstein,L�tjenwestedt,SH,Schleswig-Holstein,25585,Germany,Europe,7/10/1953
551067,Female,Simone Ritter,Steinbach am Donnersberg,RP,Rheinland-Pfalz,67808,Germany,Europe,5/15/1974
551331,Male,Dennis Baumgaertner,Marktredwitz,BY,Freistaat Bayern,95603,Germany,Europe,3/13/1943
551501,Female,Leah Biermann,Hamburg Sasel,HH,Hamburg,22393,Germany,Europe,7/13/1959
551508,Female,Antje Eberhardt,Bremen Blockland,HB,Freie Hansestadt Bremen,28357,Germany,Europe,9/3/1957
551706,Female,Kathrin Finkel,B�hl-Iggelheim,RP,Rheinland-Pfalz,67459,Germany,Europe,7/11/1976
552019,Female,Juliane Waechter,Bleicherode,TH,Freistaat Th�ringen,99750,Germany,Europe,9/27/1948
552079,Female,Johanna Baier,N�rnberg,BY,Freistaat Bayern,90113,Germany,Europe,8/29/1937
552222,Female,Juliane Werfel,Prutting,BY,Freistaat Bayern,83134,Germany,Europe,11/19/1972
552431,Female,Angelika Schweizer,Miesbach,BY,Freistaat Bayern,83713,Germany,Europe,3/9/1985
553084,Male,Paul Gerste,Kiel,SH,Schleswig-Holstein,24151,Germany,Europe,9/25/1966
553207,Female,Gabriele Klein,Bad Harzburg,NI,Niedersachsen,38667,Germany,Europe,10/12/1948
553241,Female,Monika Pfaff,Hamburg Lokstedt,HH,Hamburg,22529,Germany,Europe,4/1/1939
553365,Female,Barbara Schroeder,Bamberg,BY,Freistaat Bayern,96001,Germany,Europe,12/29/1954
553487,Male,Sebastian Wirtz,Gr�felfing,BY,Freistaat Bayern,82157,Germany,Europe,11/5/1942
553778,Male,Mathias Fleischer,Hilpoltstein,BY,Freistaat Bayern,91155,Germany,Europe,2/1/1988
553840,Female,Gabriele Maier,Biebertal,HE,Hessen,35444,Germany,Europe,7/31/1979
554027,Female,Ines Friedmann,Gelchsheim,BY,Freistaat Bayern,97255,Germany,Europe,8/1/1983
554151,Female,Ursula Baer,Sessenhausen,RP,Rheinland-Pfalz,56244,Germany,Europe,3/18/1947
554210,Male,Michael Lemann,Bayerisch Gmain,BY,Freistaat Bayern,83455,Germany,Europe,9/14/1974
554606,Male,Lukas Bohm,Henschtal,RP,Rheinland-Pfalz,66909,Germany,Europe,6/18/1979
554726,Female,Ulrike Krause,Essen,NW,Nordrhein-Westfalen,45133,Germany,Europe,6/8/1937
554882,Female,Anne Nussbaum,Wohnste,NI,Niedersachsen,27419,Germany,Europe,7/10/1968
555530,Male,Dirk Unger,Jesteburg,NI,Niedersachsen,21266,Germany,Europe,11/3/1955
555701,Female,Stephanie Sanger,Kirchdorf,MV,Mecklenburg-Vorpommern,23998,Germany,Europe,6/9/1997
555903,Female,Doreen Kappel,Bremen Vegesack,HB,Freie Hansestadt Bremen,28755,Germany,Europe,7/26/1962
556064,Male,Mike Ackerman,Bad Rappenau,BW,Baden-W�rttemberg,74906,Germany,Europe,7/12/1964
556099,Male,Uwe Pfeffer,M�nchen,BY,Freistaat Bayern,80451,Germany,Europe,6/28/1965
556177,Female,Lea Gloeckner,Reutlingen R�merschanze,BW,Baden-W�rttemberg,72768,Germany,Europe,3/31/1944
556220,Male,Maik Vogel,Scheinfeld,BY,Freistaat Bayern,91443,Germany,Europe,8/16/1952
556289,Male,Phillipp Koenig,Passau,BY,Freistaat Bayern,94004,Germany,Europe,8/21/1935
556312,Male,Lukas Sommer,Stockstadt,BY,Freistaat Bayern,63809,Germany,Europe,7/15/1997
556465,Male,Ralph Herzog,Gro�heirath,BY,Freistaat Bayern,96269,Germany,Europe,3/31/1957
556482,Female,Nicole Bauer,Wilstedt,NI,Niedersachsen,27412,Germany,Europe,4/2/1955
556621,Male,Daniel Baecker,M�nchen,BY,Freistaat Bayern,80604,Germany,Europe,12/9/2000
556707,Male,Phillipp Koenig,Hamburg Osdorf,HH,Hamburg,22609,Germany,Europe,3/11/1958
556711,Male,Klaus Saenger,M�hlhausen,BW,Baden-W�rttemberg,73347,Germany,Europe,11/26/1966
556780,Female,Vanessa Luft,Elsterberg,SN,Freistaat Sachsen,7982,Germany,Europe,11/18/1943
556871,Male,Lucas Bumgarner,Wangelnstedt,NI,Niedersachsen,37627,Germany,Europe,5/24/1944
556887,Male,Robert Farber,Guderhandviertel,NI,Niedersachsen,21720,Germany,Europe,2/3/1936
557039,Female,Julia Wechsler,Schwerin,MV,Mecklenburg-Vorpommern,19006,Germany,Europe,6/19/1940
557044,Male,David Huber,Marbach,BW,Baden-W�rttemberg,71672,Germany,Europe,11/24/1949
557051,Female,Janina Freitag,Heide,SH,Schleswig-Holstein,25736,Germany,Europe,7/14/1985
557497,Female,Ute Lehrer,Markt Erlbach,BY,Freistaat Bayern,91457,Germany,Europe,9/13/1999
557814,Male,J�rg G�rtner,L�beck,SH,Schleswig-Holstein,23566,Germany,Europe,3/18/1973
557922,Female,Daniela Shuster,Auetal,NI,Niedersachsen,31749,Germany,Europe,5/16/1942
558163,Male,Tom Peters,Holtsee,SH,Schleswig-Holstein,24363,Germany,Europe,12/24/1996
558259,Male,Lukas Lemann,Zwiesel,BY,Freistaat Bayern,94223,Germany,Europe,6/24/1936
558387,Female,Manuela Eichelberger,Kaufbeuren,BY,Freistaat Bayern,87587,Germany,Europe,9/8/1983
558445,Female,Karolin Hahn,Freiburg Stadt,BW,Baden-W�rttemberg,79102,Germany,Europe,4/29/1954
558614,Female,Barbara Lehmann,Lichtenstein,SN,Freistaat Sachsen,9347,Germany,Europe,7/29/1977
558643,Male,Torsten Sanger,Schwall,RP,Rheinland-Pfalz,56281,Germany,Europe,7/17/1963
558886,Male,Luca Schwartz,Herbstein,HE,Hessen,36358,Germany,Europe,2/25/1996
558961,Male,Uwe Baum,Lottstetten,BW,Baden-W�rttemberg,79807,Germany,Europe,5/15/1991
559219,Female,Christina Ebersbacher,Bergisch Gladbach Bensberg,NW,Nordrhein-Westfalen,51429,Germany,Europe,9/27/1961
559221,Female,Anne Schmitz,Ochsenfurt,BY,Freistaat Bayern,97195,Germany,Europe,2/3/1998
559303,Male,Dennis Rothstein,K�nigstein im Taunus,HE,Hessen,61462,Germany,Europe,10/7/1985
559320,Male,Ulrich Maur,Niedernberg,BY,Freistaat Bayern,63842,Germany,Europe,6/26/1968
559585,Female,Stefanie Seiler,Oberotterbach,RP,Rheinland-Pfalz,76889,Germany,Europe,10/24/1992
559770,Male,Andreas Keller,Bremen Burg-Grambke,HB,Freie Hansestadt Bremen,28719,Germany,Europe,3/23/1998
559822,Female,Anna Kaiser,Heckenbach,RP,Rheinland-Pfalz,53506,Germany,Europe,3/6/1962
559829,Female,Susanne Gottlieb,Schleusingen,TH,Freistaat Th�ringen,98548,Germany,Europe,7/8/1953
560505,Male,Jan Barth,Steinbach am Glan,RP,Rheinland-Pfalz,66909,Germany,Europe,12/7/1936
560662,Female,Sara Vogler,Kiel,SH,Schleswig-Holstein,24039,Germany,Europe,12/8/1986
560714,Male,Stephan Reiniger,Pohl,RP,Rheinland-Pfalz,56357,Germany,Europe,7/19/1974
560943,Female,Daniela Koch,Saarbr�cken Sankt Johann,SL,Saarland,66121,Germany,Europe,3/25/1971
561001,Female,Christin Eisenberg,Hamburg Tonndorf,HH,Hamburg,22149,Germany,Europe,1/25/1953
561223,Female,Jessica Lang,Wurzen,SN,Freistaat Sachsen,4802,Germany,Europe,7/26/1982
561584,Male,Dieter Gloeckner,Remchingen,BW,Baden-W�rttemberg,75196,Germany,Europe,11/29/1995
561796,Female,Anne Hirsch,Isterberg,NI,Niedersachsen,48465,Germany,Europe,1/2/2001
561994,Male,Felix Reinhardt,Bannewitz,SN,Freistaat Sachsen,1726,Germany,Europe,5/4/1971
562005,Female,Sophie Kalb,Halsenbach,RP,Rheinland-Pfalz,56283,Germany,Europe,12/22/1992
562011,Female,Sophia Kirsch,Affing,BY,Freistaat Bayern,86444,Germany,Europe,9/10/1965
562019,Female,Monika Loewe,Egestorf,NI,Niedersachsen,21272,Germany,Europe,4/18/1994
562080,Female,Sabrina Schreiner,Maulbronn,BW,Baden-W�rttemberg,75433,Germany,Europe,7/26/1992
562147,Female,Kristin Bach,List,SH,Schleswig-Holstein,25990,Germany,Europe,9/19/1946
562181,Male,Uwe Baum,Schwandorf,BY,Freistaat Bayern,92401,Germany,Europe,1/4/1937
562377,Female,Uta Baier,Mammelzen,RP,Rheinland-Pfalz,57636,Germany,Europe,10/3/1993
562418,Female,Petra Baader,Pleitersheim,RP,Rheinland-Pfalz,55576,Germany,Europe,8/12/1967
563205,Male,Ralph Frei,Baden-Baden,BW,Baden-W�rttemberg,76534,Germany,Europe,9/23/1946
563344,Female,Maria Baum,Burbach,NW,Nordrhein-Westfalen,57299,Germany,Europe,3/31/1994
563426,Male,Andreas Eberhardt,Pentling,BY,Freistaat Bayern,93080,Germany,Europe,3/28/1986
563427,Male,Tobias Faust,Heidenau,NI,Niedersachsen,21258,Germany,Europe,11/1/1943
563682,Male,Erik Ackermann,Stubenberg,BY,Freistaat Bayern,94166,Germany,Europe,3/10/1985
563710,Female,Anke Wolf,Goldschau,ST,Sachsen-Anhalt,6721,Germany,Europe,3/13/1961
564024,Female,Ulrike Barth,N�bel,SH,Schleswig-Holstein,24881,Germany,Europe,2/1/1962
564266,Female,Petra Fiedler,Angersdorf,ST,Sachsen-Anhalt,6179,Germany,Europe,5/6/1967
564321,Female,Katharina Gerber,Rottenburg,BY,Freistaat Bayern,84053,Germany,Europe,12/14/1961
564341,Female,Sabrina Seiler,Vellmar,HE,Hessen,34246,Germany,Europe,1/8/1999
564676,Female,Juliane Propst,Altenmarkt,BY,Freistaat Bayern,83350,Germany,Europe,5/31/1938
564709,Female,Gabriele Moench,Landau,BY,Freistaat Bayern,94405,Germany,Europe,8/23/1973
564970,Male,Eric Fuchs,Boostedt,SH,Schleswig-Holstein,24596,Germany,Europe,7/24/1935
565075,Female,Jennifer Herman,B�lkau,NI,Niedersachsen,21782,Germany,Europe,9/22/1969
565306,Female,Jana Kuster,Rostock,MV,Mecklenburg-Vorpommern,18010,Germany,Europe,1/20/1959
565369,Male,Markus Fuhrmann,Nomborn,RP,Rheinland-Pfalz,56412,Germany,Europe,4/28/1945
565489,Female,Andrea Huber,Wriedel,NI,Niedersachsen,29565,Germany,Europe,1/27/1943
565589,Female,Andrea Luft,Rees,NW,Nordrhein-Westfalen,46459,Germany,Europe,2/4/1956
565683,Male,Andreas Kuster,Betzigau,BY,Freistaat Bayern,87488,Germany,Europe,12/25/1951
565690,Male,Mathias Wagner,Berlin Mariendorf,BE,Berlin,12105,Germany,Europe,6/8/1977
565707,Male,David Maurer,Roden,BY,Freistaat Bayern,97849,Germany,Europe,10/1/1976
565772,Female,Birgit Meister,Niederstedem,RP,Rheinland-Pfalz,54634,Germany,Europe,5/21/1943
565776,Female,Jessika Baum,N�rnberg,BY,Freistaat Bayern,90427,Germany,Europe,3/27/1982
565827,Male,Frank Jaeger,Altenkunstadt,BY,Freistaat Bayern,96262,Germany,Europe,7/5/1974
566172,Female,Silke Wei�,Diethardt,RP,Rheinland-Pfalz,56355,Germany,Europe,1/26/1974
566198,Male,Tom Eberhart,Straubing,BY,Freistaat Bayern,94315,Germany,Europe,5/6/1980
566319,Female,Ursula Ostermann,Viersen Helenabrunn,NW,Nordrhein-Westfalen,41748,Germany,Europe,7/27/1990
566465,Female,Tanja M�ller,Wuppertal Elberfeld,NW,Nordrhein-Westfalen,42115,Germany,Europe,2/17/1977
566538,Male,Daniel Kirsch,Enger,NW,Nordrhein-Westfalen,32130,Germany,Europe,5/2/1944
566552,Female,Jessica Freytag,Saarlouis,TH,Freistaat Th�ringen,66740,Germany,Europe,1/12/1959
566856,Female,Daniela Bumgarner,Gro�enhain,SN,Freistaat Sachsen,1558,Germany,Europe,11/22/2001
567032,Male,Jens Jaeger,Bebensee,SH,Schleswig-Holstein,23816,Germany,Europe,3/24/1949
567059,Male,Tobias Pfeifer,Vahlberg,NI,Niedersachsen,38170,Germany,Europe,7/14/1985
567076,Male,Kevin Frankfurter,Taching,BY,Freistaat Bayern,83373,Germany,Europe,9/30/1985
567108,Female,Franziska Lowe,Hamburg Lohbr�gge,HH,Hamburg,21033,Germany,Europe,9/24/1940
567243,Male,Ralf Drechsler,Elmenhorst,MV,Mecklenburg-Vorpommern,18107,Germany,Europe,10/10/1997
567521,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,Europe,2/10/1967
567740,Female,Michelle Feierabend,Ottersberg,NI,Niedersachsen,28870,Germany,Europe,3/1/1948
567932,Male,Marcel Dresner,Aschenhausen,TH,Freistaat Th�ringen,98634,Germany,Europe,11/4/2000
567953,Female,Jessika Freytag,Flarchheim,TH,Freistaat Th�ringen,99986,Germany,Europe,2/3/1972
568043,Female,Kathrin Burger,Oberpframmern,BY,Freistaat Bayern,85667,Germany,Europe,3/21/1981
568157,Female,Daniela Adler,M�nchen,BY,Freistaat Bayern,81825,Germany,Europe,12/18/1953
568160,Female,Angelika Meister,Trier Weismark-Feyen,RP,Rheinland-Pfalz,54295,Germany,Europe,8/6/1945
568333,Male,J�rgen Amsel,Immenhausen,HE,Hessen,34376,Germany,Europe,9/21/1945
568908,Male,Marco Fisher,Gro�enhain,SN,Freistaat Sachsen,1552,Germany,Europe,8/13/1949
568959,Male,Tom Schroder,Bellenberg,BY,Freistaat Bayern,89285,Germany,Europe,12/20/1949
569079,Male,Dennis Busch,Jena,TH,Freistaat Th�ringen,7708,Germany,Europe,4/28/1936
569215,Male,Patrick Freitag,Bad Kissingen,BY,Freistaat Bayern,97668,Germany,Europe,11/30/1992
569256,Male,Eric Reinhardt,Altshausen,BW,Baden-W�rttemberg,88361,Germany,Europe,8/24/1955
569283,Female,Christina Kr�ger,Straubenhardt,BW,Baden-W�rttemberg,75334,Germany,Europe,2/1/1954
569695,Female,Johanna Herzog,Offenbach am Main,HE,Hessen,63069,Germany,Europe,3/5/2000
569853,Male,Robert Wulf,Seedorf,NI,Niedersachsen,27404,Germany,Europe,1/14/1961
569989,Male,Mario Friedman,Oerlenbach,BY,Freistaat Bayern,97712,Germany,Europe,7/30/1940
570046,Male,Michael Lange,Berlin Schmargendorf,BE,Berlin,14199,Germany,Europe,2/24/1977
570146,Male,Ulrich Barth,Oberammergau,BY,Freistaat Bayern,82482,Germany,Europe,11/14/1935
570247,Male,Marko Fischer,D�sseldorf Hassels,NW,Nordrhein-Westfalen,40597,Germany,Europe,9/24/1962
570365,Male,Benjamin Abend,Plech,BY,Freistaat Bayern,91287,Germany,Europe,2/9/1984
570476,Male,J�rgen Hofmann,Stuttgart Rohr,BW,Baden-W�rttemberg,70565,Germany,Europe,4/22/1936
570530,Male,Jan Kaufmann,Trassem,RP,Rheinland-Pfalz,54441,Germany,Europe,10/2/1972
570550,Female,Daniela Scherer,Bad Neustadt,BY,Freistaat Bayern,97604,Germany,Europe,5/18/1954
570655,Male,Steffen Richter,Freiberg,SN,Freistaat Sachsen,9581,Germany,Europe,3/6/1966
570710,Male,Dominik Diederich,Rudolstadt,TH,Freistaat Th�ringen,7395,Germany,Europe,4/16/1944
570741,Male,Christian K�hler,Chemnitz,SN,Freistaat Sachsen,9033,Germany,Europe,2/25/1963
570797,Male,Tobias Meister,Fl�the,NI,Niedersachsen,38312,Germany,Europe,6/6/1958
570994,Female,Jana Schmitz,Niederviehbach,BY,Freistaat Bayern,84183,Germany,Europe,8/10/1966
571117,Female,Kerstin Freeh,Karst�dt,BB,Brandenburg,19355,Germany,Europe,8/5/1945
571187,Female,Stephanie Schulze,Polle,NI,Niedersachsen,37647,Germany,Europe,10/16/1949
571339,Male,Sven Hueber,Bremen Schwachhausen,HB,Freie Hansestadt Bremen,28209,Germany,Europe,9/13/1972
571454,Male,Leon Egger,Pinzberg,BY,Freistaat Bayern,91361,Germany,Europe,9/8/1960
571533,Male,Uwe Wechsler,Demmin,MV,Mecklenburg-Vorpommern,17101,Germany,Europe,10/10/1972
571622,Male,Sven Schulze,Birkenwerder,BB,Brandenburg,16547,Germany,Europe,2/8/1986
571853,Female,Sophie Papst,Gr�benzell,BY,Freistaat Bayern,82183,Germany,Europe,8/23/2001
572163,Female,Sarah Roth,Brunsb�ttel,SH,Schleswig-Holstein,25538,Germany,Europe,11/2/1948
572339,Male,Michael Schiffer,Albersdorf,TH,Freistaat Th�ringen,7980,Germany,Europe,8/9/1994
572803,Female,Maria Dresner,Baienfurt,BW,Baden-W�rttemberg,88255,Germany,Europe,9/24/1982
572998,Male,J�rg Hueber,B�nningstedt,SH,Schleswig-Holstein,25471,Germany,Europe,8/17/1996
573465,Male,Peter Bieber,D�sseldorf M�rsenbroich,NW,Nordrhein-Westfalen,40470,Germany,Europe,2/24/1964
573622,Male,Matthias Waechter,Hamburg Osdorf,HH,Hamburg,22609,Germany,Europe,10/15/1983
573961,Male,Marcel Bumgarner,Leiblfing,BY,Freistaat Bayern,94337,Germany,Europe,10/30/1992
573969,Male,Andreas Luft,Hamburg Curslack,HH,Hamburg,21039,Germany,Europe,5/8/1939
573990,Female,Marie Eiffel,Mellrichstadt,BY,Freistaat Bayern,97635,Germany,Europe,6/10/1977
574056,Female,Melanie Lehmann,Stegaurach,BY,Freistaat Bayern,96133,Germany,Europe,12/8/1959
574104,Male,Alexander Bader,Bad S�lze,MV,Mecklenburg-Vorpommern,18329,Germany,Europe,5/27/1956
574109,Female,Sarah Lemann,Paderborn Kernstadt,NW,Nordrhein-Westfalen,33100,Germany,Europe,4/5/1961
574327,Male,Jens Himmel,R�dersdorf,BB,Brandenburg,15558,Germany,Europe,3/16/1963
574408,Male,Jan Herzog,Essen,NW,Nordrhein-Westfalen,45130,Germany,Europe,9/13/1974
574445,Female,Karin Thalberg,Worpswede,NI,Niedersachsen,27726,Germany,Europe,9/25/1941
574566,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,6/24/1976
574579,Female,Uta Eberhart,Dortmund,NW,Nordrhein-Westfalen,44265,Germany,Europe,7/21/1974
574759,Male,Maximilian Schaefer,N�rnberg,BY,Freistaat Bayern,90339,Germany,Europe,5/29/1976
574956,Male,Paul Keller,Hamburg Poppenb�ttel,HH,Hamburg,22399,Germany,Europe,4/5/1944
574975,Female,Monika Fried,Naunhof,SN,Freistaat Sachsen,4681,Germany,Europe,11/11/1968
575184,Female,Susanne Muench,Dickel,NI,Niedersachsen,49453,Germany,Europe,10/28/1936
575230,Female,Sabine Gersten,Rauenberg,BW,Baden-W�rttemberg,69231,Germany,Europe,6/25/1976
575362,Male,Jens Cole,Penzberg,BY,Freistaat Bayern,82372,Germany,Europe,11/19/1953
575507,Female,Vanessa Ebersbacher,Bremen Kattenesch,HB,Freie Hansestadt Bremen,28277,Germany,Europe,1/28/1968
575551,Male,J�rgen Krueger,He�heim,RP,Rheinland-Pfalz,67258,Germany,Europe,11/12/1936
575847,Male,Jan Ackermann,M�nchen,BY,Freistaat Bayern,80742,Germany,Europe,4/18/1980
576528,Male,Lucas Huber,Gangkofen,BY,Freistaat Bayern,84140,Germany,Europe,12/10/1962
576875,Female,Juliane Hahn,Bayreuth,BY,Freistaat Bayern,95425,Germany,Europe,1/2/1968
576913,Male,Klaus Herzog,Guderhandviertel,NI,Niedersachsen,21720,Germany,Europe,4/25/1982
577141,Male,Dominik Hoffmann,Ronneburg,HE,Hessen,63549,Germany,Europe,10/7/1961
577143,Female,Tanja Meier,Sch�nau,BW,Baden-W�rttemberg,69250,Germany,Europe,9/6/1957
577183,Male,Wolfgang Abt,Rabenau,SN,Freistaat Sachsen,1732,Germany,Europe,7/4/1962
577201,Female,Antje K�hler,W�rzburg,BY,Freistaat Bayern,97034,Germany,Europe,4/10/1993
577280,Male,Maximilian Gerste,Arnstein,BY,Freistaat Bayern,97448,Germany,Europe,1/8/1956
577303,Female,Sandra Sommer,B�rslingen,BW,Baden-W�rttemberg,89177,Germany,Europe,7/6/1973
577367,Female,Brigitte Gottlieb,Garching,BY,Freistaat Bayern,84514,Germany,Europe,10/15/1999
577418,Male,Bernd Freitag,L��nitz,SN,Freistaat Sachsen,8291,Germany,Europe,2/21/1988
578075,Female,Julia Winkel,Schirnding,BY,Freistaat Bayern,95706,Germany,Europe,5/1/1947
578407,Female,Nadine Schiffer,Viersen Hoser,NW,Nordrhein-Westfalen,41747,Germany,Europe,12/13/1964
578439,Male,Stefan Bader,Nassenfels,BY,Freistaat Bayern,85128,Germany,Europe,2/9/1995
578579,Male,Peter Fuchs,Wei�enfels,ST,Sachsen-Anhalt,6652,Germany,Europe,9/16/1959
578608,Male,Sven Pabst,Itzehoe,SH,Schleswig-Holstein,25506,Germany,Europe,3/4/1971
578721,Male,Eric Krueger,Anzing,BY,Freistaat Bayern,85644,Germany,Europe,12/29/1950
578764,Female,Franziska Eggers,Dettingen,BW,Baden-W�rttemberg,88451,Germany,Europe,5/29/1965
578888,Male,Sebastian Baier,Frammersbach,BY,Freistaat Bayern,97830,Germany,Europe,4/2/1947
578922,Female,Laura Hoffmann,Untermeitingen,BY,Freistaat Bayern,86837,Germany,Europe,1/18/1995
579026,Male,Alexander Fenstermacher,Augustusburg,SN,Freistaat Sachsen,9573,Germany,Europe,5/19/1996
579037,Male,Jonas Weissmuller,Hamburg Lohbr�gge,HH,Hamburg,21033,Germany,Europe,6/12/2000
579141,Male,Lucas Beich,Hamburg Ottensen,HH,Hamburg,22765,Germany,Europe,2/11/1999
579165,Female,Sophia Daecher,Bischofswiesen,BY,Freistaat Bayern,83483,Germany,Europe,1/12/1940
579195,Female,Christine Daecher,Andisleben,TH,Freistaat Th�ringen,99189,Germany,Europe,10/18/1942
579293,Female,Sabine Kortig,Schiltberg,BY,Freistaat Bayern,86576,Germany,Europe,3/29/1974
579330,Female,Christin Fenstermacher,Gr�nenbach,BY,Freistaat Bayern,87728,Germany,Europe,8/25/1971
579463,Male,Steffen Eberhardt,Bubenheim,RP,Rheinland-Pfalz,55270,Germany,Europe,5/7/1971
579567,Female,Uta Nadel,Dortmund,NW,Nordrhein-Westfalen,44147,Germany,Europe,9/1/1994
579674,Male,Dieter K�nig,Pfronstetten,BW,Baden-W�rttemberg,72539,Germany,Europe,1/14/1941
579757,Female,Michelle Hahn,Helmstadt-Bargen,BW,Baden-W�rttemberg,74921,Germany,Europe,6/27/1959
579875,Male,Lucas Koenig,M�nster,NW,Nordrhein-Westfalen,48165,Germany,Europe,3/7/1969
579944,Female,Barbara Fassbinder,Adamshof,MV,Mecklenburg-Vorpommern,17091,Germany,Europe,9/21/1964
579994,Female,Martina Foerster,Dietersheim,BY,Freistaat Bayern,91463,Germany,Europe,3/2/1971
580026,Male,Maximilian Meyer,Freyung,BY,Freistaat Bayern,94074,Germany,Europe,9/3/1961
580116,Female,Marie Schultz,Hildburghausen,TH,Freistaat Th�ringen,98642,Germany,Europe,12/9/1982
580291,Male,Paul Bach,Wilhelmsfeld,BW,Baden-W�rttemberg,69259,Germany,Europe,1/24/1979
580348,Female,Melanie Hoffmann,Atzelgift,RP,Rheinland-Pfalz,57629,Germany,Europe,4/10/1939
580536,Female,Katja Meyer,Kalbe,ST,Sachsen-Anhalt,39621,Germany,Europe,3/14/1935
580600,Male,Uwe Werfel,Koblenz Pfaffendorfer-H�he,RP,Rheinland-Pfalz,56076,Germany,Europe,7/6/1964
580710,Male,Paul Metzger,Selzen,RP,Rheinland-Pfalz,55278,Germany,Europe,7/7/1939
580881,Male,Eric Lehmann,Fischbach,RP,Rheinland-Pfalz,67693,Germany,Europe,7/4/1973
581047,Female,Michelle Osterhagen,Cottbus,BB,Brandenburg,3007,Germany,Europe,10/17/1965
581252,Male,Kevin Schmitt,Frauenneuharting,BY,Freistaat Bayern,83553,Germany,Europe,8/23/1976
581404,Female,Franziska Fischer,Steinh�ring,BY,Freistaat Bayern,85643,Germany,Europe,7/29/1993
581463,Female,Sophie Unger,Berlin Reinickendorf,BE,Berlin,13409,Germany,Europe,3/3/1937
581757,Female,Michelle Kr�ger,Hamburg Klostertor,HH,Hamburg,20097,Germany,Europe,11/29/1948
581789,Male,Patrick Sankt,Ringstedt,NI,Niedersachsen,27624,Germany,Europe,11/12/1998
581794,Male,Christian Muller,Dierscheid,RP,Rheinland-Pfalz,54523,Germany,Europe,11/10/1967
581812,Male,David Dietrich,Reimerath,RP,Rheinland-Pfalz,53539,Germany,Europe,4/23/1996
